Location,Category,Amenity,Amenity Location,Name,Distance
"(39.08505, -84.50893)",Food and Drink,ice_cream,"(-84.5088476, 39.0878389)",Eishaus,0.0
"(39.08505, -84.50893)",Food and Drink,bar,"(-84.5085964, 39.0883105)",Smoke Justis,284.03700000000003
"(39.08505, -84.50893)",Food and Drink,bar,"(-84.5104087, 39.0838973)",The Hannaford at Pike & Madison,0.0
"(39.08505, -84.50893)",Religion,place_of_worship,"(-84.51064014470597, 39.087492120335014)",Trinity Episcopal Church,0.0
"(39.08505, -84.50893)",Services,townhall,"(-84.50925360814252, 39.08830453537659)",Kenton County Administration Building,0.0
"(39.08505, -84.50893)",Food and Drink,pub,"(-84.51080493666274, 39.082916735081255)",Braxton Brewing,0.0
"(39.08505, -84.50893)",Food and Drink,restaurant,"(-84.5096969217236, 39.0837218880352)",Coppin's Restaurant & Bar,0.0
"(39.08505, -84.50893)",Services,post_office,"(-84.50791253360462, 39.08336993012356)",Covington Post Office,0.0
"(39.08505, -84.50893)",Finance,bank,"(-84.5121276200621, 39.08661587899948)",Fifth Third Bank,160.96400000000003
"(39.08505, -84.50893)",Food and Drink,restaurant,"(-84.51092437141246, 39.08182133901172)",Libby's Southern Comfort,160.96400000000003
"(39.08505, -84.50893)",Food and Drink,restaurant,"(-84.5105131450146, 39.08188206013119)",Purrfect Day Cat Café,0.0
"(39.08505, -84.50893)",Religion,place_of_worship,"(-84.51141442856321, 39.08591974562804)",First Christian Church,0.0
"(39.08505, -84.50893)",Finance,bank,"(-84.51036156117112, 39.08694772975584)",PNC Bank,0.0
"(39.08505, -84.50893)",Food and Drink,restaurant,"(-84.50821995, 39.088291250000005)",Keystone Bar & Grill,291.67300000000006
"(39.08505, -84.50893)",Food and Drink,restaurant,"(-84.51114946601763, 39.0864919039526)",LaRosa's Pizzeria,0.0
"(39.08505, -84.50893)",Healthcare,pharmacy,"(-84.50891211801539, 39.08639204328823)",Ruwe Family Pharmacy,0.0
"(39.08505, -84.50893)",Food and Drink,fast_food,"(-84.50821185, 39.08481525)",Lee's Famous Recipe Chicken,0.0
"(39.08505, -84.50893)",Services,fire_station,"(-84.50725871037005, 39.08063765214222)",Covington Fire Company 1,0.0
"(39.08505, -84.50893)",Food and Drink,restaurant,"(-84.51025877253647, 39.082826208379934)",City Goat,0.0
"(39.08505, -84.50893)",Food and Drink,restaurant,"(-84.51024439707952, 39.0831427668737)",Rich's Proper Food and Drink,0.0
"(39.08505, -84.50893)",Education,library,"(-84.50856392654472, 39.0855424564808)",Mary Ann Mongan Library,0.0
"(39.08505, -84.50893)",Services,townhall,"(-84.51107123092577, 39.08398338072893)",Covington City Hall,0.0
"(39.08505, -84.50893)",Food and Drink,pub,"(-84.50883183515838, 39.08753576340364)",Molly Malone’s,0.0
"(39.08505, -84.50893)",Finance,bank,"(-84.51096778033912, 39.08594269949132)",Citizens Federal Savings & Loan Association,0.0
"(39.08505, -84.50893)",Other,fuel,"(-84.50753764485547, 39.08774223761825)",,291.67300000000006
"(39.08505, -84.50893)",Religion,place_of_worship,"(-84.5090225, 39.08156245)",Ninth Street Methodist Church,0.0
"(39.08505, -84.50893)",Religion,place_of_worship,"(-84.50611866705911, 39.089465070258214)",,291.67300000000006
"(39.08505, -84.50893)",Food and Drink,restaurant,"(-84.50783561884458, 39.08853259914843)",Lil's Bagels,291.67300000000006
"(39.08505, -84.50893)",Food and Drink,cafe,"(-84.50789992204248, 39.08864569441572)",Roebling Point Books and Coffee,291.67300000000006
"(39.08505, -84.50893)",Food and Drink,cafe,"(-84.50710429946837, 39.083789813678464)",Left Bank Coffeehouse,0.0
"(39.08505, -84.50893)",Food and Drink,restaurant,"(-84.50775726727174, 39.08826752155554)",Blinkers Tavern,291.67300000000006
"(39.08505, -84.50893)",Religion,place_of_worship,"(-84.50501194670032, 39.08174305933472)",Ninth Street Baptist Church,291.67300000000006
"(39.08505, -84.50893)",Education,college,"(-84.50936894201908, 39.085420584295996)",Gateway Community & Technical College Urban Metro Campus,0.0
"(39.08505, -84.50893)",Religion,place_of_worship,"(-84.5062677703054, 39.08961176401417)",,291.67300000000006
"(39.08505, -84.50893)",Religion,place_of_worship,"(-84.512694590429, 39.08396241874769)",Mother of God Catholic Church,160.96400000000003
"(39.08505, -84.50893)",Religion,place_of_worship,"(-84.50468045278616, 39.08182852002072)",,291.67300000000006
"(39.08505, -84.50893)",Services,fire_station,"(-84.50719938234711, 39.08066552583573)",,0.0
"(39.08505, -84.50893)",Food and Drink,restaurant,"(-84.51134399147396, 39.08286137151422)",Parlor on Seventh,160.96400000000003
"(39.08505, -84.50893)",Food and Drink,restaurant,"(-84.51036312080421, 39.08556155833788)",Riverside Korean Restaurant,0.0
"(39.08505, -84.50893)",Food and Drink,restaurant,"(-84.51092036542968, 39.08513491470915)",Kung Food Amerasia,0.0
"(39.08505, -84.50893)",Food and Drink,restaurant,"(-84.51051357938044, 39.08309596487608)",Mck's BBQ,0.0
"(39.08505, -84.50893)",Food and Drink,restaurant,"(-84.51037302098429, 39.08351102072394)",Agave & Rye-Covington,0.0
"(39.08505, -84.50893)",Food and Drink,restaurant,"(-84.51044462989772, 39.08564580174465)",Wabi Sabi Covington,0.0
"(39.08866, -84.50796)",Religion,place_of_worship,"(-84.5061111, 39.0891667)",Church of Christ,0.0
"(39.08866, -84.50796)",Transportation,bus_station,"(-84.5106065, 39.0888384)",Covington Transit Center,291.673
"(39.08866, -84.50796)",Food and Drink,cafe,"(-84.5117626, 39.0889662)",Starbucks,291.673
"(39.08866, -84.50796)",Food and Drink,cafe,"(-84.5106902, 39.0899677)",Butlers Pantry,291.673
"(39.08866, -84.50796)",Food and Drink,restaurant,"(-84.5099015, 39.0883059)",Skyline Chili,291.673
"(39.08866, -84.50796)",Food and Drink,restaurant,"(-84.5085436, 39.0882588)",Smoke Justis,7.636
"(39.08866, -84.50796)",Food and Drink,restaurant,"(-84.5120552, 39.0897857)",10 West,291.673
"(39.08866, -84.50796)",Food and Drink,restaurant,"(-84.5114985, 39.0898148)",Honey Uninhibited,291.673
"(39.08866, -84.50796)",Food and Drink,restaurant,"(-84.5104748, 39.0900762)",Metropolitan Club,291.673
"(39.08866, -84.50796)",Food and Drink,restaurant,"(-84.5099412, 39.0901109)",Y'all Cafe,291.673
"(39.08866, -84.50796)",Food and Drink,cafe,"(-84.510154, 39.0860499)",Blend,291.673
"(39.08866, -84.50796)",Healthcare,dentist,"(-84.5077075, 39.0880365)",Applegate Dentistry,0.0
"(39.08866, -84.50796)",Food and Drink,bar,"(-84.5077236, 39.0880979)",Sidebar,0.0
"(39.08866, -84.50796)",Food and Drink,ice_cream,"(-84.5088476, 39.0878389)",Eishaus,291.673
"(39.08866, -84.50796)",Food and Drink,bar,"(-84.5085964, 39.0883105)",Smoke Justis,7.636
"(39.08866, -84.50796)",Religion,place_of_worship,"(-84.51064014470597, 39.087492120335014)",Trinity Episcopal Church,291.673
"(39.08866, -84.50796)",Food and Drink,restaurant,"(-84.50877600593786, 39.089724781487725)",The Gruff,7.636
"(39.08866, -84.50796)",Services,townhall,"(-84.50925360814252, 39.08830453537659)",Kenton County Administration Building,291.673
"(39.08866, -84.50796)",Finance,bank,"(-84.5121276200621, 39.08661587899948)",Fifth Third Bank,452.637
"(39.08866, -84.50796)",Religion,place_of_worship,"(-84.51141442856321, 39.08591974562804)",First Christian Church,291.673
"(39.08866, -84.50796)",Finance,bank,"(-84.51036156117112, 39.08694772975584)",PNC Bank,291.673
"(39.08866, -84.50796)",Food and Drink,restaurant,"(-84.50821995, 39.088291250000005)",Keystone Bar & Grill,0.0
"(39.08866, -84.50796)",Food and Drink,restaurant,"(-84.51114946601763, 39.0864919039526)",LaRosa's Pizzeria,291.673
"(39.08866, -84.50796)",Healthcare,pharmacy,"(-84.50891211801539, 39.08639204328823)",Ruwe Family Pharmacy,291.673
"(39.08866, -84.50796)",Food and Drink,fast_food,"(-84.50821185, 39.08481525)",Lee's Famous Recipe Chicken,291.673
"(39.08866, -84.50796)",Education,library,"(-84.50856392654472, 39.0855424564808)",Mary Ann Mongan Library,291.673
"(39.08866, -84.50796)",Services,townhall,"(-84.51107123092577, 39.08398338072893)",Covington City Hall,291.673
"(39.08866, -84.50796)",Food and Drink,pub,"(-84.50883183515838, 39.08753576340364)",Molly Malone’s,291.673
"(39.08866, -84.50796)",Finance,bank,"(-84.51096778033912, 39.08594269949132)",Citizens Federal Savings & Loan Association,291.673
"(39.08866, -84.50796)",Other,fuel,"(-84.50753764485547, 39.08774223761825)",,0.0
"(39.08866, -84.50796)",Religion,place_of_worship,"(-84.50611866705911, 39.089465070258214)",,0.0
"(39.08866, -84.50796)",Food and Drink,restaurant,"(-84.50783561884458, 39.08853259914843)",Lil's Bagels,0.0
"(39.08866, -84.50796)",Food and Drink,cafe,"(-84.50789992204248, 39.08864569441572)",Roebling Point Books and Coffee,0.0
"(39.08866, -84.50796)",Food and Drink,restaurant,"(-84.50775726727174, 39.08826752155554)",Blinkers Tavern,0.0
"(39.08866, -84.50796)",Education,college,"(-84.50936894201908, 39.085420584295996)",Gateway Community & Technical College Urban Metro Campus,291.673
"(39.08866, -84.50796)",Religion,place_of_worship,"(-84.5062677703054, 39.08961176401417)",,0.0
"(39.08866, -84.50796)",Religion,place_of_worship,"(-84.512694590429, 39.08396241874769)",Mother of God Catholic Church,452.637
"(39.08866, -84.50796)",Food and Drink,restaurant,"(-84.51036312080421, 39.08556155833788)",Riverside Korean Restaurant,291.673
"(39.08866, -84.50796)",Food and Drink,restaurant,"(-84.51092036542968, 39.08513491470915)",Kung Food Amerasia,291.673
"(39.08866, -84.50796)",Food and Drink,restaurant,"(-84.51044462989772, 39.08564580174465)",Wabi Sabi Covington,291.673
"(39.08969, -84.51161)",Religion,place_of_worship,"(-84.5061111, 39.0891667)",Church of Christ,291.67300000000006
"(39.08969, -84.51161)",Transportation,bus_station,"(-84.5106065, 39.0888384)",Covington Transit Center,0.0
"(39.08969, -84.51161)",Food and Drink,cafe,"(-84.5117626, 39.0889662)",Starbucks,0.0
"(39.08969, -84.51161)",Food and Drink,cafe,"(-84.5106902, 39.0899677)",Butlers Pantry,0.0
"(39.08969, -84.51161)",Food and Drink,restaurant,"(-84.5099015, 39.0883059)",Skyline Chili,0.0
"(39.08969, -84.51161)",Food and Drink,restaurant,"(-84.5085436, 39.0882588)",Smoke Justis,284.03700000000003
"(39.08969, -84.51161)",Food and Drink,restaurant,"(-84.5120552, 39.0897857)",10 West,0.0
"(39.08969, -84.51161)",Food and Drink,restaurant,"(-84.5114985, 39.0898148)",Honey Uninhibited,0.0
"(39.08969, -84.51161)",Food and Drink,restaurant,"(-84.5104748, 39.0900762)",Metropolitan Club,0.0
"(39.08969, -84.51161)",Food and Drink,restaurant,"(-84.5099412, 39.0901109)",Y'all Cafe,0.0
"(39.08969, -84.51161)",Food and Drink,cafe,"(-84.510154, 39.0860499)",Blend,0.0
"(39.08969, -84.51161)",Healthcare,dentist,"(-84.5077075, 39.0880365)",Applegate Dentistry,291.67300000000006
"(39.08969, -84.51161)",Food and Drink,bar,"(-84.5077236, 39.0880979)",Sidebar,291.67300000000006
"(39.08969, -84.51161)",Food and Drink,ice_cream,"(-84.5088476, 39.0878389)",Eishaus,0.0
"(39.08969, -84.51161)",Food and Drink,bar,"(-84.5085964, 39.0883105)",Smoke Justis,284.03700000000003
"(39.08969, -84.51161)",Religion,place_of_worship,"(-84.51064014470597, 39.087492120335014)",Trinity Episcopal Church,0.0
"(39.08969, -84.51161)",Food and Drink,restaurant,"(-84.50877600593786, 39.089724781487725)",The Gruff,284.03700000000003
"(39.08969, -84.51161)",Services,townhall,"(-84.50925360814252, 39.08830453537659)",Kenton County Administration Building,0.0
"(39.08969, -84.51161)",Finance,bank,"(-84.5121276200621, 39.08661587899948)",Fifth Third Bank,160.96400000000003
"(39.08969, -84.51161)",Religion,place_of_worship,"(-84.51141442856321, 39.08591974562804)",First Christian Church,0.0
"(39.08969, -84.51161)",Finance,bank,"(-84.51036156117112, 39.08694772975584)",PNC Bank,0.0
"(39.08969, -84.51161)",Food and Drink,restaurant,"(-84.50821995, 39.088291250000005)",Keystone Bar & Grill,291.67300000000006
"(39.08969, -84.51161)",Food and Drink,restaurant,"(-84.51114946601763, 39.0864919039526)",LaRosa's Pizzeria,0.0
"(39.08969, -84.51161)",Healthcare,pharmacy,"(-84.50891211801539, 39.08639204328823)",Ruwe Family Pharmacy,0.0
"(39.08969, -84.51161)",Education,library,"(-84.50856392654472, 39.0855424564808)",Mary Ann Mongan Library,0.0
"(39.08969, -84.51161)",Food and Drink,pub,"(-84.50883183515838, 39.08753576340364)",Molly Malone’s,0.0
"(39.08969, -84.51161)",Finance,bank,"(-84.51096778033912, 39.08594269949132)",Citizens Federal Savings & Loan Association,0.0
"(39.08969, -84.51161)",Other,fuel,"(-84.50753764485547, 39.08774223761825)",,291.67300000000006
"(39.08969, -84.51161)",Religion,place_of_worship,"(-84.50611866705911, 39.089465070258214)",,291.67300000000006
"(39.08969, -84.51161)",Food and Drink,restaurant,"(-84.50783561884458, 39.08853259914843)",Lil's Bagels,291.67300000000006
"(39.08969, -84.51161)",Food and Drink,cafe,"(-84.50789992204248, 39.08864569441572)",Roebling Point Books and Coffee,291.67300000000006
"(39.08969, -84.51161)",Food and Drink,restaurant,"(-84.50775726727174, 39.08826752155554)",Blinkers Tavern,291.67300000000006
"(39.08969, -84.51161)",Education,college,"(-84.50936894201908, 39.085420584295996)",Gateway Community & Technical College Urban Metro Campus,0.0
"(39.08969, -84.51161)",Religion,place_of_worship,"(-84.5062677703054, 39.08961176401417)",,291.67300000000006
"(39.08969, -84.51161)",Food and Drink,restaurant,"(-84.51036312080421, 39.08556155833788)",Riverside Korean Restaurant,0.0
"(39.08969, -84.51161)",Food and Drink,restaurant,"(-84.51092036542968, 39.08513491470915)",Kung Food Amerasia,0.0
"(39.08969, -84.51161)",Food and Drink,restaurant,"(-84.51044462989772, 39.08564580174465)",Wabi Sabi Covington,0.0
"(39.08441, -84.51759)",Finance,atm,"(-84.5174194, 39.0839185)",,0.0
"(39.08441, -84.51759)",Food and Drink,bar,"(-84.5173284, 39.0839631)",Cosmo's,0.0
"(39.08441, -84.51759)",Food and Drink,restaurant,"(-84.5176582, 39.0839589)",Goodfellas Mainstrasse,0.0
"(39.08441, -84.51759)",Food and Drink,restaurant,"(-84.5176583, 39.0837038)",Lucy Blue,0.0
"(39.08441, -84.51759)",Food and Drink,bar,"(-84.5177147, 39.0839605)",Wiseguy Lounge,0.0
"(39.08441, -84.51759)",Food and Drink,restaurant,"(-84.5204929, 39.087157)",Waffle House,0.0
"(39.08441, -84.51759)",Food and Drink,restaurant,"(-84.5208653, 39.0873918)",Skyline Chili,0.0
"(39.08441, -84.51759)",Food and Drink,fast_food,"(-84.5208708, 39.0872662)",Riverfront Pizza,0.0
"(39.08441, -84.51759)",Food and Drink,bar,"(-84.5208745, 39.0871721)",Riverfront Sports Bar,0.0
"(39.08441, -84.51759)",Other,fuel,"(-84.5145701, 39.0864065)",Circle K,0.0
"(39.08441, -84.51759)",Other,fuel,"(-84.5204161, 39.0862754)",Speedway,0.0
"(39.08441, -84.51759)",Other,fuel,"(-84.5203845, 39.0855212)",Speedway,0.0
"(39.08441, -84.51759)",Other,fuel,"(-84.52058392130004, 39.086763530588094)",BP,0.0
"(39.08441, -84.51759)",Other,car_wash,"(-84.52062370644116, 39.085581002744014)",,0.0
"(39.08441, -84.51759)",Other,car_wash,"(-84.52039955, 39.08697524999999)",,0.0
"(39.08441, -84.51759)",Food and Drink,fast_food,"(-84.51945357327395, 39.08730412502786)",McDonald's,0.0
"(39.08441, -84.51759)",Food and Drink,restaurant,"(-84.51952264041472, 39.085734104800466)",Frisch's Big Boy,0.0
"(39.08441, -84.51759)",Finance,bank,"(-84.5121276200621, 39.08661587899948)",Fifth Third Bank,402.208
"(39.08441, -84.51759)",Food and Drink,restaurant,"(-84.51720579385174, 39.08559734669998)",The Standard Covington,0.0
"(39.08441, -84.51759)",Food and Drink,fast_food,"(-84.5191103, 39.086856999999995)",Gold Star Chili,0.0
"(39.08441, -84.51759)",Food and Drink,fast_food,"(-84.51956954999999, 39.086875250000006)",Burger King,0.0
"(39.08441, -84.51759)",Food and Drink,fast_food,"(-84.5172155117186, 39.0851637019734)",Popeyes,0.0
"(39.08441, -84.51759)",Other,fuel,"(-84.51556218182203, 39.085237756205416)",,0.0
"(39.08441, -84.51759)",Education,school,"(-84.51409167267067, 39.08028184837507)",John G. Carlisle Elementary School,0.0
"(39.08441, -84.51759)",Food and Drink,fast_food,"(-84.51846387475808, 39.08669659525866)",Taco Bell,0.0
"(39.08441, -84.51759)",Food and Drink,fast_food,"(-84.51970929999999, 39.087731500000004)",White Castle,0.0
"(39.08441, -84.51759)",Food and Drink,restaurant,"(-84.51778552561292, 39.08475055653535)",Bouquet,0.0
"(39.08441, -84.51759)",Food and Drink,restaurant,"(-84.51725492023137, 39.084440754255226)",Lisse Steakhuis,0.0
"(39.08441, -84.51759)",Food and Drink,restaurant,"(-84.51775538912968, 39.08443921614577)",Dee Felice Cafe,0.0
"(39.08441, -84.51759)",Food and Drink,restaurant,"(-84.51947517882053, 39.08450735732225)",Mexican Restaurante y Taqueria El Valle Verde,0.0
"(39.08441, -84.51759)",Food and Drink,restaurant,"(-84.51774765690477, 39.084682937460606)",Otto's,0.0
"(39.08441, -84.51759)",Food and Drink,bar,"(-84.51894018580174, 39.08445046862368)",Pachinkos Bar,0.0
"(39.08441, -84.51759)",Food and Drink,restaurant,"(-84.51724774423616, 39.08471633408094)",Bourbon Haus 1841,0.0
"(39.08441, -84.51759)",Food and Drink,bar,"(-84.51731684555567, 39.08280586365847)",Craft's & Vines,0.0
"(39.08441, -84.51759)",Food and Drink,restaurant,"(-84.51729595752788, 39.084022349692724)",Frida 602,0.0
"(39.08441, -84.51759)",Food and Drink,pub,"(-84.51777631239415, 39.08349422145831)",Mainstrasse Village Pub,0.0
"(39.08441, -84.51759)",Food and Drink,bar,"(-84.51897142474002, 39.0827234481577)",Rosie's Tavern,0.0
"(39.08441, -84.51759)",Food and Drink,fast_food,"(-84.5177244403322, 39.08382382272513)",Gyros on Main,0.0
"(39.08441, -84.51759)",Food and Drink,cafe,"(-84.5173113980183, 39.082887972073756)",Bean Haus Coffee Shop & Bakery,0.0
"(39.08441, -84.51759)",Food and Drink,restaurant,"(-84.51776211915953, 39.08402430075601)",Cock & Bull Public House Mainstrasse Village,0.0
"(39.08441, -84.51759)",Food and Drink,restaurant,"(-84.51732064868338, 39.08330232444213)",Zola Pub and Grill,0.0
"(39.08441, -84.51759)",Food and Drink,pub,"(-84.51730629443503, 39.083172012787394)",Strausse Haus,0.0
"(39.08441, -84.51759)",Food and Drink,bar,"(-84.51769569999999, 39.08319695000001)",Old Kentucky Bourbon Bar,0.0
"(39.08441, -84.51759)",Food and Drink,restaurant,"(-84.51728281065478, 39.08389140664498)",Mac's Pizza Pub Covington,0.0
"(39.08441, -84.51759)",Food and Drink,restaurant,"(-84.51772094621913, 39.08250050500991)",Cedar,0.0
"(39.08441, -84.51759)",Religion,place_of_worship,"(-84.512694590429, 39.08396241874769)",Mother of God Catholic Church,402.208
"(39.08441, -84.51759)",Food and Drink,fast_food,"(-84.51897533630175, 39.08619092737168)",Chipotle,0.0
"(39.08441, -84.51759)",Food and Drink,fast_food,"(-84.51961590437871, 39.086180259480734)",Wendy's,0.0
"(39.08752, -84.51871)",Finance,atm,"(-84.5174194, 39.0839185)",,0.0
